0.000000, 0.000000, 0.009983, 0.99001666
0.100000, 0.099833, 0.009933, 0.98507070
0.200000, 0.198669, 0.009784, 0.97028224
0.300000, 0.295520, 0.009537, 0.94579904
0.400000, 0.389418, 0.009195, 0.91186573
0.500000, 0.479426, 0.008761, 0.86882136
0.600000, 0.564642, 0.008240, 0.81709601
0.700000, 0.644218, 0.007636, 0.75720651
0.800000, 0.717356, 0.006955, 0.68975125
0.900000, 0.783327, 0.006206, 0.61540422
1.000000, 0.841471, 0.005394, 0.53490828
1.100000, 0.891207, 0.004528, 0.44906772
1.200000, 0.932039, 0.003618, 0.35874021
1.300000, 0.963558, 0.002671, 0.26482830
1.400000, 0.985450, 0.001697, 0.16827030
1.500000, 0.997495, 0.000706, 0.07003101
1.600000, 0.999574, -0.000292, -0.02890801
1.700000, 0.991665, -0.001286, -0.12755820
1.800000, 0.973848, -0.002268, -0.22493386
1.900000, 0.946300, -0.003228, -0.32006206
2.000000, 0.909297, -0.004155, -0.41199230
2.100000, 0.863209, -0.005040, -0.49980605
2.200000, 0.808496, -0.005875, -0.58262591
2.300000, 0.745705, -0.006652, -0.65962436
2.400000, 0.675463, -0.007362, -0.73003206
2.500000, 0.598472, -0.007998, -0.79314553
2.600000, 0.515501, -0.008555, -0.84833414
2.700000, 0.427380, -0.009026, -0.89504648
2.800000, 0.334988, -0.009407, -0.93281581
2.900000, 0.239249, -0.009693, -0.96126476
3.000000, 0.141120, -0.009883, -0.98010906
3.100000, 0.041581, -0.009975, -0.98916044
3.200000, -0.058374, -0.009966, -0.98832846
3.300000, -0.157746, -0.009858, -0.97762142
3.400000, -0.255541, -0.009652, -0.95714632
3.500000, -0.350783, -0.009349, -0.92710772
3.600000, -0.442520, -0.008953, -0.88780577
3.700000, -0.529836, -0.008467, -0.83963316
3.800000, -0.611858, -0.007897, -0.78307121
3.900000, -0.687766, -0.007247, -0.71868507
4.000000, -0.756802, -0.006526, -0.64711807
4.100000, -0.818277, -0.005739, -0.56908528
4.200000, -0.871576, -0.004894, -0.48536638
4.300000, -0.916166, -0.004001, -0.39679786
4.400000, -0.951602, -0.003068, -0.30426466
4.500000, -0.977530, -0.002104, -0.20869135
4.600000, -0.993691, -0.001120, -0.11103287
4.700000, -0.999923, -0.000124, -0.01226498
4.800000, -0.996165, 0.000874, 0.08662545
4.900000, -0.982453, 0.001862, 0.18465035
5.000000, -0.958924, 0.002832, 0.28083029
5.100000, -0.925815, 0.003773, 0.37420426
