0.000000, 0.000000, 0.998334, 0.00166583
0.100000, 0.099833, 0.988359, 0.00664502
0.200000, 0.198669, 0.968509, 0.01155782
0.300000, 0.295520, 0.938981, 0.01635513
0.400000, 0.389418, 0.900072, 0.02098903
0.500000, 0.479426, 0.852169, 0.02541321
0.600000, 0.564642, 0.795752, 0.02958348
0.700000, 0.644218, 0.731384, 0.03345815
0.800000, 0.717356, 0.659708, 0.03699852
0.900000, 0.783327, 0.581441, 0.04016922
1.000000, 0.841471, 0.497364, 0.04293855
1.100000, 0.891207, 0.408317, 0.04527886
1.200000, 0.932039, 0.315191, 0.04716676
1.300000, 0.963558, 0.218915, 0.04858338
1.400000, 0.985450, 0.120453, 0.04951458
1.500000, 0.997495, 0.020786, 0.04995104
1.600000, 0.999574, -0.079088, 0.04988840
1.700000, 0.991665, -0.178172, 0.04932730
1.800000, 0.973848, -0.275475, 0.04827334
1.900000, 0.946300, -0.370027, 0.04673704
2.000000, 0.909297, -0.460881, 0.04473377
2.100000, 0.863209, -0.547130, 0.04228352
2.200000, 0.808496, -0.627912, 0.03941080
2.300000, 0.745705, -0.702420, 0.03614429
2.400000, 0.675463, -0.769910, 0.03251665
2.500000, 0.598472, -0.829708, 0.02856411
2.600000, 0.515501, -0.881215, 0.02432616
2.700000, 0.427380, -0.923917, 0.01984516
2.800000, 0.334988, -0.957388, 0.01516587
2.900000, 0.239249, -0.981293, 0.01033505
3.000000, 0.141120, -0.995393, 0.00540096
3.100000, 0.041581, -0.999548, 0.00041291
3.200000, -0.058374, -0.993716, -0.00457927
3.300000, -0.157746, -0.977954, -0.00952569
3.400000, -0.255541, -0.952421, -0.01437694
3.500000, -0.350783, -0.917372, -0.01908453
3.600000, -0.442520, -0.873157, -0.02360144
3.700000, -0.529836, -0.820218, -0.02788253
3.800000, -0.611858, -0.759083, -0.03188503
3.900000, -0.687766, -0.690363, -0.03556894
4.000000, -0.756802, -0.614746, -0.03889746
4.100000, -0.818277, -0.532987, -0.04183733
4.200000, -0.871576, -0.445902, -0.04435918
4.300000, -0.916166, -0.354361, -0.04643780
4.400000, -0.951602, -0.259280, -0.04805243
4.500000, -0.977530, -0.161609, -0.04918694
4.600000, -0.993691, -0.062323, -0.04982999
4.700000, -0.999923, 0.037586, -0.04997515
4.800000, -0.996165, 0.137120, -0.04962098
4.900000, -0.982453, 0.235283, -0.04877101
5.000000, -0.958924, 0.331096, -0.04743374
5.100000, -0.925815, 0.423600, -0.04562252
5.200000, -0.883455, 0.511872, -0.04335546
5.300000, -0.832267, 0.595030, -0.04065521
5.400000, -0.772764, 0.672242, -0.03754874
5.500000, -0.705540, 0.742737, -0.03406710
5.600000, -0.631267, 0.805811, -0.03024507
5.700000, -0.550686, 0.860834, -0.02612085
5.800000, -0.464602, 0.907255, -0.02173563
5.900000, -0.373877, 0.944612, -0.01713324
6.000000, -0.279415, 0.972530, -0.01235965
6.100000, -0.182163, 0.990731, -0.00746258
6.200000, -0.083089, 0.999033, -0.00249094
6.300000, 0.016814, 0.997353, 0.00250559
6.400000, 0.116549, 0.985708, 0.00747709
6.500000, 0.215120, 0.964214, 0.01237387
6.600000, 0.311541, 0.933086, 0.01714702
6.700000, 0.404850, 0.892634, 0.02174884
6.800000, 0.494113, 0.843264, 0.02613336
6.900000, 0.578440, 0.785468, 0.03025676
7.000000, 0.656987, 0.719824, 0.03407784
7.100000, 0.728969, 0.646988, 0.03755843
7.200000, 0.793668, 0.567688, 0.04066375
7.300000, 0.850437, 0.482715, 0.04336277
7.400000, 0.898708, 0.392919, 0.04562852
7.500000, 0.938000, 0.299197, 0.04743837
7.600000, 0.967920, 0.202486, 0.04877422
7.700000, 0.988168, 0.103751, 0.04962275
7.800000, 0.998543, 0.003980, 0.04997546
7.900000, 0.998941, -0.095831, 0.04982883
8.000000, 0.989358, -0.194684, 0.04918432
8.100000, 0.969890, -0.291593, 0.04804839
8.200000, 0.940731, -0.385587, 0.04643237
8.300000, 0.902172, -0.475729, 0.04435241
8.400000, 0.854599, -0.561118, 0.04182930
8.500000, 0.798487, -0.640900, 0.03888824
8.600000, 0.734397, -0.714279, 0.03555863
8.700000, 0.662969, -0.780520, 0.03187373
8.800000, 0.584917, -0.838963, 0.02787035
8.900000, 0.501021, -0.889024, 0.02358850
9.000000, 0.412118, -0.930201, 0.01907097
9.100000, 0.319098, -0.962084, 0.01436288
9.200000, 0.222890, -0.984355, 0.00951128
9.300000, 0.124454, -0.996790, 0.00456466
9.400000, 0.024775, -0.999265, -0.00042758
9.500000, -0.075151, -0.991757, -0.00541555
9.600000, -0.174327, -0.974338, -0.01034940
9.700000, -0.271761, -0.947185, -0.01517985
9.800000, -0.366479, -0.910568, -0.01985863
9.900000, -0.457536, -0.864852, -0.02433898
10.000000, -0.544021, -0.810495, -0.02857615
10.100000, -0.625071, -0.748040, -0.03252779
10.200000, -0.699875, -0.678111, -0.03615443
10.300000, -0.767686, -0.601407, -0.03941982
10.400000, -0.827826, -0.518693, -0.04229135
10.500000, -0.879696, -0.430797, -0.04474031
10.600000, -0.922775, -0.338596, -0.04674224
10.700000, -0.956635, -0.243012, -0.04827714
10.800000, -0.980936, -0.145000, -0.04932967
10.900000, -0.995436, -0.045540, -0.04988932
11.000000, -0.999990, 0.054376, -0.04995049
11.100000, -0.994553, 0.153749, -0.04951256
11.200000, -0.979178, 0.251585, -0.04857993
11.300000, -0.954019, 0.346907, -0.04716190
11.400000, -0.919329, 0.438764, -0.04527264
11.500000, -0.875452, 0.526236, -0.04293104
11.600000, -0.822829, 0.608450, -0.04016048
11.700000, -0.761984, 0.684585, -0.03698865
11.800000, -0.693525, 0.753880, -0.03344725
11.900000, -0.618137, 0.815642, -0.02957165
12.000000, -0.536573, 0.869255, -0.02540058
12.100000, -0.449647, 0.914182, -0.02097571
12.200000, -0.358229, 0.949975, -0.01634126
12.300000, -0.263232, 0.976276, -0.01154354
12.400000, -0.165604, 0.992823, -0.00663048
12.500000, -0.066322, 0.999449, -0.00165117
12.600000, 0.033623, 0.996090, 0.00334464
12.700000, 0.133232, 0.982778, 0.00830703
12.800000, 0.231510, 0.959646, 0.01318643
12.900000, 0.327474, 0.926926, 0.01793406
13.000000, 0.420167, 0.884944, 0.02250251
13.100000, 0.508661, 0.834121, 0.02684611
13.200000, 0.592074, 0.774962, 0.03092148
13.300000, 0.669570, 0.708061, 0.03468790
13.400000, 0.740376, 0.634085, 0.03810772
13.500000, 0.803784, 0.553774, 0.04114678
13.600000, 0.859162, 0.467929, 0.04377472
13.700000, 0.905955, 0.377409, 0.04596527
13.800000, 0.943696, 0.283118, 0.04769656
13.900000, 0.972008, 0.185999, 0.04895128
14.000000, 0.990607, 0.087020, 0.04971689
14.100000, 0.999309, -0.012827, 0.04998575
14.200000, 0.998027, -0.112547, 0.04975516
14.300000, 0.986772, -0.211142, 0.04902744
14.400000, 0.965658, -0.307627, 0.04780985
14.500000, 0.934895, -0.401039, 0.04611457
14.600000, 0.894791, -0.490443, 0.04395852
14.700000, 0.845747, -0.574948, 0.04136325
14.800000, 0.788252, -0.653707, 0.03835470
14.900000, 0.722881, -0.725935, 0.03496291
15.000000, 0.650288, -0.790910, 0.03122179
15.100000, 0.571197, -0.847982, 0.02716871
15.200000, 0.486399, -0.896581, 0.02284417
15.300000, 0.396741, -0.936222, 0.01829138
15.400000, 0.303118, -0.966509, 0.01355583
15.500000, 0.206467, -0.987138, 0.00868483
15.600000, 0.107754, -0.997905, 0.00372706
15.700000, 0.007963, -0.998700, -0.00126795
15.800000, -0.091907, -0.989517, -0.00625030
15.900000, -0.190859, -0.970447, -0.01117019
16.000000, -0.287903, -0.941681, -0.01597848
16.100000, -0.382071, -0.903506, -0.02062711
16.200000, -0.472422, -0.856303, -0.02506964
16.300000, -0.558052, -0.800544, -0.02926169
16.400000, -0.638107, -0.736787, -0.03316136
16.500000, -0.711785, -0.665667, -0.03672970
16.600000, -0.778352, -0.587897, -0.03993104
16.700000, -0.837142, -0.504253, -0.04273341
16.800000, -0.887567, -0.415570, -0.04510880
16.900000, -0.929124, -0.322735, -0.04703347
17.000000, -0.961397, -0.226675, -0.04848821
17.100000, -0.984065, -0.128351, -0.04945846
17.200000, -0.996900, -0.028744, -0.04993454
17.300000, -0.999774, 0.071151, -0.04991170
17.400000, -0.992659, 0.170334, -0.04939015
17.500000, -0.975626, 0.267815, -0.04837511
17.600000, -0.948844, 0.362620, -0.04687673
17.700000, -0.912582, 0.453803, -0.04490996
17.800000, -0.867202, 0.540451, -0.04249448
17.900000, -0.813157, 0.621699, -0.03965440
18.000000, -0.750987, 0.696735, -0.03641810
18.100000, -0.681314, 0.764809, -0.03281793
18.200000, -0.604833, 0.825242, -0.02888986
18.300000, -0.522309, 0.877430, -0.02467312
18.400000, -0.434566, 0.920850, -0.02020986
18.500000, -0.342481, 0.955070, -0.01554467
18.600000, -0.246974, 0.979746, -0.01072417
18.700000, -0.148999, 0.994634, -0.00579651
18.800000, -0.049536, 0.999583, -0.00081093
18.900000, 0.050423, 0.994545, 0.00418275
19.000000, 0.149877, 0.979570, 0.00913463
19.100000, 0.247834, 0.954807, 0.01399525
19.200000, 0.343315, 0.920504, 0.01871603
19.300000, 0.435365, 0.877004, 0.02324981
19.400000, 0.523066, 0.824741, 0.02755128
19.500000, 0.605540, 0.764238, 0.03157747
19.600000, 0.681964, 0.696098, 0.03528814
19.700000, 0.751573, 0.621003, 0.03864623
19.800000, 0.813674, 0.539704, 0.04161818
19.900000, 0.867644, 0.453012, 0.04417429
20.000000, 0.912945, 0.361793, 0.04628903
20.100000, 0.949125, 0.266960, 0.04794127
20.200000, 0.975821, 0.169459, 0.04911449
20.300000, 0.992766, 0.070265, 0.04979697
20.400000, 0.999793, -0.029631, 0.04998190
20.500000, 0.996830, -0.129231, 0.04966743
20.600000, 0.983907, -0.227540, 0.04885670
20.700000, 0.961153, -0.323575, 0.04755780
20.800000, 0.928795, -0.416377, 0.04578373
20.900000, 0.887158, -0.505019, 0.04355220
21.000000, 0.836656, -0.588615, 0.04088551
21.100000, 0.777794, -0.666329, 0.03781030
21.200000, 0.711161, -0.737386, 0.03435731
21.300000, 0.637423, -0.801075, 0.03056103
21.400000, 0.557315, -0.856761, 0.02645940
21.500000, 0.471639, -0.903885, 0.02209339
21.600000, 0.381250, -0.941978, 0.01750663
21.700000, 0.287053, -0.970660, 0.01274495
21.800000, 0.189987, -0.989643, 0.00785593
21.900000, 0.091022, -0.998737, 0.00288841
22.000000, -0.008851, -0.997853, -0.00210797
22.100000, -0.108637, -0.986998, -0.00708328
22.200000, -0.207336, -0.966282, -0.01198782
22.300000, -0.303965, -0.935911, -0.01677258
22.400000, -0.397556, -0.896188, -0.02138976
22.500000, -0.487175, -0.847511, -0.02579321
22.600000, -0.571926, -0.790367, -0.02993895
22.700000, -0.650962, -0.725325, -0.03378555
22.800000, -0.723495, -0.653035, -0.03729458
22.900000, -0.788798, -0.574221, -0.04043097
23.000000, -0.846220, -0.489670, -0.04316338
23.100000, -0.895187, -0.400225, -0.04546453
23.200000, -0.935210, -0.306782, -0.04731140
23.300000, -0.965888, -0.210274, -0.04868556
23.400000, -0.986916, -0.111665, -0.04957327
23.500000, -0.998082, -0.011940, -0.04996565
23.600000, -0.999276, 0.087905, -0.04985880
23.700000, -0.990486, 0.186871, -0.04925377
23.800000, -0.971798, 0.283970, -0.04815662
23.900000, -0.943401, 0.378231, -0.04657830
24.000000, -0.905578, 0.468714, -0.04453459
24.100000, -0.858707, 0.554513, -0.04204590
24.200000, -0.803256, 0.634771, -0.03913710
24.300000, -0.739779, 0.708688, -0.03583726
24.400000, -0.668910, 0.775523, -0.03217934
24.500000, -0.591358, 0.834609, -0.02819990
24.600000, -0.507897, 0.885357, -0.02393870
24.700000, -0.419361, 0.927258, -0.01943830
24.800000, -0.326635, 0.959894, -0.01474369
24.900000, -0.230646, 0.982940, -0.00990176
25.000000, -0.132352, 0.996164, -0.00496090
25.100000, -0.032735, 0.999435, 0.00002954
25.200000, 0.067208, 0.992719, 0.00501967
25.300000, 0.166480, 0.976085, 0.00995965
25.400000, 0.264089, 0.949698, 0.01480012
25.500000, 0.359058, 0.913822, 0.01949271
25.600000, 0.450441, 0.868816, 0.02399053
25.700000, 0.537322, 0.815128, 0.02824865
25.800000, 0.618835, 0.753296, 0.03222452
25.900000, 0.694165, 0.683938, 0.03587841
26.000000, 0.762558, 0.607746, 0.03917382
26.100000, 0.823333, 0.525481, 0.04207781
26.200000, 0.875881, 0.437966, 0.04456138
26.300000, 0.919678, 0.346074, 0.04659970
26.400000, 0.954285, 0.250725, 0.04817242
26.500000, 0.979358, 0.152871, 0.04926381
26.600000, 0.994645, 0.053490, 0.04986298
26.700000, 0.999994, -0.046426, 0.04996393
26.800000, 0.995351, -0.145879, 0.04956565
26.900000, 0.980763, -0.243873, 0.04867214
27.000000, 0.956376, -0.339431, 0.04729231
27.100000, 0.922433, -0.431598, 0.04543994
27.200000, 0.879273, -0.519452, 0.04313356
27.300000, 0.827328, -0.602115, 0.04039620
27.400000, 0.767116, -0.678763, 0.03725522
27.500000, 0.699240, -0.748629, 0.03374199
27.600000, 0.624377, -0.811015, 0.02989163
27.700000, 0.543276, -0.865297, 0.02574260
